,Unnamed: 0,Review,Ratings
76538,76538,Experience not good as per expectation from fully loaded router (Tplink Archer A6) in Rs2500 range,3
76539,76539,Not a good option,3
76540,76540,"Not for 2-3bhk homes, trust me",3
76541,76541,Ok router but costly for functionality,3
76542,76542,Wifi range not as expected.,3
76543,76543,"Very basic, entry level",3
76544,76544,Speed improved but signal range is not great,3
76545,76545,This product may work better for two room apartment only,3
76548,76548,Avoid this router!!,3
76549,76549,Not as expected,3
76550,76550,Not best but Good,3
76551,76551,KAM CHALAU,3
76552,76552,Not worth the upgrade,3
76553,76553,Range is not powerful,3
76554,76554,Good for normal usage,3
76555,76555,Wifi signal penetration between walls is poor.,3
76556,76556,I am not getting the Wi Fi Signal  everywhere in my residence.,3
76557,76557,Not impressive product as the brand is reputed.,3
76560,76560,Below Average in signal range and supported max speed,3
76561,76561,AC2600 5GHz wifi range is very low.,3
76562,76562,Not made for heavy use - Single core processor not worth for all the feature router provides,3
76563,76563,Wrong details of the router given in spec,3
76564,76564,"Does the decent job, nothing really great about it",3
76565,76565,Router has issues,3
76566,76566,Low quality but price high,3
76567,76567,Bought this router to get proper signal in each corner of home...but that is not the case,3
76568,76568,Ok product,3
76569,76569,Access Point mode cannot act as an existing Wifi SSID extender likewise other devices.,3
76572,76572,Wifi signal,3
76573,76573,Good but Signal drops frequently,3
76574,76574,Ping test fails 0.5% of time. Decent router.,3
76575,76575,Decent wifi but signal is poor,3
76576,76576,This router can only transmit a maximum of 100 Mbps even if you have a 300 Mbps internet connection.,3
76577,76577,Wifi signal distribution good but the internet speeds  is not so great,3
76578,76578,Archer A6 AC1200,3
76579,76579,Started giving issues within a month.,3
76580,76580,It's ok when you are near by router,3
76581,76581,Product Is Good But Worst Customer Support,3
76584,76584,Range of this router is not so good,3
76585,76585,Does not support print server,3
76586,76586,PPPOE connection of Triple Play is not working even after update in router Mode.,3
76587,76587,Very weak signals.,3
76588,76588,Just does the job,3
76589,76589,Average Product,3
76590,76590,Severe wifi disconnection every 5 mins!,3
76591,76591,Range is NOT so good,3
76592,76592,Good product but signal strength is not great,3
76593,76593,Getting reset,3
76596,76596,"Not sure, if the product is original",3
76597,76597,Four Antennas do not make a difference.,3
76598,76598,2.4Ghz show full range but doesn't work.,3
76599,76599,"Ordered for V3 got V2, but good product",3
76600,76600,No IPv6 firewall,3
76601,76601,Slow speed it's just basic router,3
76602,76602,Spend a little more and skip this router,3
76603,76603,Poor WIFI Signal,3
76604,76604,Its not even covering the whole 1BHK area,3
76605,76605,Don't go for it... waste of money,3
76608,76608,Not good range. It's average one. Go with Asus,3
76609,76609,Just ok... expecting good signal strength,3
76610,76610,Good.. But might not be enough.,3
76611,76611,not that good i thought,3
76612,76612,Not worthy,3
76613,76613,Average router,3
76614,76614,Average,3
76615,76615,poor signal with 5 devices,3
76616,76616,Make it easier to install,3
76617,76617,Nice.,3
76620,76620,Got hardware problem after 8 months,3
76621,76621,Not satisfied,3
76622,76622,"Low signal even for short distances, Easy setup",3
76623,76623,Expected a better product :(,3
76624,76624,Okayish router,3
76625,76625,A good router however the WiFi range is very small for 5 G band … not so happy,3
76626,76626,"Bad for range,even on 2.4Ghz",3
76627,76627,Coverage is very low,3
76628,76628,Average Product. WiFi signal strength is not upto the Mark,3
76629,76629,IT WAS OKAY,3
76632,76632,Awesome Router Archer A6,3
76633,76633,Goood dual band wifi good coverage,3
76634,76634,Range is not good,3
76635,76635,A6,3
76636,76636,Signal,3
76637,76637,Good 5ghz speed,3
76638,76638,Signal strength is very weak,3
76639,76639,Not much satisfied,3
76640,76640,Qos can't control individually,3
76641,76641,No range,3
76643,76643,Wastage of money if you want to rely on the 2.4 ghz radio as a fallback option of 5ghz radio,1
76644,76644,Junk,1
76645,76645,NAT boosting bug,1
76646,76646,Frequently disconnecting and reconnecting (TP-Link AC1900 Archer A9),1
76647,76647,"Pathetic Product, Unexpected Breakdown During Pandemic Situation",1
76648,76648,Serious issues. Not recommended.,1
76649,76649,A router with only few hours of lifespan!!,1
76650,76650,Product with wrong description,1
76651,76651,"Doesn't work properly with Apple devices, dead after 3 months of use",1
76652,76652,WiFi Internet stops working all of sudden.,1
76655,76655,PLEASE PLEASE SAVE YOUR MONEY AND DO NOT BUT THIS,1
76656,76656,WiFi singal suddenly drops out and disconnects!,1
76657,76657,DONT BUY!!!!!!,1
76658,76658,Duplicate products and waste of money,1
76659,76659,Used item recieved,1
76660,76660,Wifi stopped working within 20 days of purchase,1
76661,76661,not worth the price or the struggle,1
76662,76662,"Caution - Something wrong with 2.4GHz band. Ordinary signal range, 5GHz works fine - Returned",1
76663,76663,Nas speed is poor. They have removed printer service. Useless usb port.,1
76664,76664,Very Bad don't Buy,1
76667,76667,"Great India festival"" is just ""Great cheating and looting festival",1
76668,76668,A6 archer tp link not recommended,1
76669,76669,My Rs 900 router works much better ... this TP-Link AC1750 router is pathetic,1
76670,76670,Extremely Amateur router,1
76671,76671,Good router but not future proof,1
76672,76672,"Don't buy this router which is supposed to be ""Not Genuine""",1
76673,76673,Sub standard router. False claim.,1
76674,76674,Looks like brand new but very poor performance,1
76675,76675,Review After 2 months of extensive use,1
76676,76676,Is it worth spending this much for regular use,1
76679,76679,Router,1
76680,76680,Pathetic service and no service center,1
76681,76681,Very poor wifi signal strength. The worst I've used.,1
76682,76682,Nice,1
76683,76683,Just like any other 800 Rs router,1
76684,76684,Stopped working in 15 days,1
76685,76685,Think before you buy this TP link router and check how much bandwidth  wan can it support.,1
76686,76686,Total waste of Money,1
76687,76687,DO NOT BUY THIS!,1
76688,76688,Poor Customer Service,1
76691,76691,Don't Buy TP Link atleast not this Model.,1
76692,76692,"Dont buy this router , it fails signal every 10 mins",1
76693,76693,"UPLOAD SPEED PROBLEMS, NO FAST NETWORKING",1
76694,76694,Poor 2.5Ghz wifi performance,1
76695,76695,Poor wifi signal,1
76696,76696,Worst product by tp-link,1
76697,76697,Dont Buy this product/model***********,1
76698,76698,Only 90 mbps (in same room)on 300 mbps fiber line when directly connected to Ethernet Cable,1
76699,76699,"Don’t buy, Worst ever router. TP-Link sucks!",1
76700,76700,Signal Drops Automatically,1
76703,76703,Wifi connection breaks frequently,1
76704,76704,I dont know what is this,1
76705,76705,Not recommended,1
76706,76706,Ineffective Range and limited functionality,1
76707,76707,Rebooting issue. Worst TP LINK router.. -Dont buy,1
76708,76708,Another router delivered of same company same specifications,1
76709,76709,VPN Sucks,1
76710,76710,tplink archer a6 ac 1200 heating issue,1
76711,76711,Too much Fluctuating Network coverage and speed,1
76712,76712,Bandwidth control feature is not supported,1
76715,76715,Amazon is Frauding..before buying read and see pictures,1
76716,76716,"Worst Product of TP link which I received, requested for a replacement.",1
76717,76717,Unstable 2.4GHz wifi,1
76718,76718,To link router,1
76719,76719,Worst product by good company!!,1
76720,76720,Faulty product,1
76721,76721,Defective product,1
76722,76722,Hyped and good for nothing!!,1
76723,76723,Don't buy. Bad product,1
76724,76724,piece of junk,1
76727,76727,Defective item delivered 2 times,1
76728,76728,Pls dont buy it.,1
76729,76729,Wifi signal level is very poor comparing JIO,1
76730,76730,Not reliable. Useless Product,1
76731,76731,Good Product with good features but poor life,1
76732,76732,Initially happy. But later disappointed. It's V2 but US version.,1
76733,76733,Would not recommend buying,1
76734,76734,The Jumbo Junk,1
76735,76735,Always slow,1
76736,76736,Bad product,1
76739,76739,This is a trash,1
76740,76740,Should have listened to the people who said Don't buy this.,1
76741,76741,Miss Advertising,1
76742,76742,"&lt; 100 Mbps Speed on any network, range is also less",1
76743,76743,"This shipper sells used items, be careful!!!",1
76744,76744,Good Modem but product was not new.,1
76745,76745,Not recommended,1
76746,76746,Don't purcahse,1
76747,76747,Poor range and signal strength drops,1
76748,76748,Defective product they sent.,1
76751,76751,"Got wrong version shipped - A10 US version 1 and not A10 EU version 1.8, no Alexa as advertised!!",1
76752,76752,NOT A GIGABIT ROUTER.,1
76753,76753,Received a used/open box item,1
76754,76754,Keeps booting automatically,1
76755,76755,Awful! Not fit for gaming,1
76756,76756,Duplicate product,1
76757,76757,Archer A5 - will not give more than 100 mbps speed as LAN connection capped at 100 mbps,1
76758,76758,not working -9 months,1
76759,76759,WiFi signal disconnects often,1
76760,76760,Does not give promised wifi speed,1
76762,76762,Superb one of the best,5
76763,76763,A very average router for the price,5
76764,76764,Best choice for Budget NAS,5
76765,76765,Just go for it...TP-Link Archer C6 ac1200.,5
76766,76766,One of Best router on Amazon  for  Rs5999,5
76767,76767,TP-Link Archer A6 (Version 3) - Go for it!,5
76768,76768,Amazing range and speed compared to my old TP-Link MR3420 router. So Glad!!!,5
76769,76769,Archer A6: Undisputed King among features full Router,5
76770,76770,Easily suuports 200 Mbps connection,5
76771,76771,"After the latest update for C7, both are now same",5
76774,76774,Best value home router in the market,5
76775,76775,Best router in this segment,5
76776,76776,Excellent for the price of 2300/-,5
76777,76777,Value for money,5
76778,76778,Best buy for sure !,5
76779,76779,Best Router Under ₹5000,5
76780,76780,"Superfast speed, Future Ready",5
76781,76781,One of the best Router in the Market,5
76782,76782,Works Fine for a 2BHK Flat with 60Mbps Local Broadband Connection,5
76783,76783,smart dual band MIMU router,5
76786,76786,Worth buying of you want a good wifi range,5
76787,76787,Archer A5 does not support universal wireless repeater mode. :: FIXED AFTER FACTORY RESET,5
76788,76788,Amazing Speed.,5
76789,76789,Fantastic range and speed,5
76790,76790,"MUST have, for those connected through Optic Fibre",5
76791,76791,Better than A9 for extra 1000 bucks.,5
76792,76792,Good coverage doesn't require extender,5
76793,76793,Worth,5
76794,76794,Great range and signal strength.,5
76795,76795,4 antennae better than 3,5
76798,76798,"TP-Link has become a good consumer brand compared to D-Link, and this product shows.",5
76799,76799,Excellent router / Access Point,5
76800,76800,Great product,5
76801,76801,Switching from single band to dual band was worth !,5
76802,76802,Easy installation and setup - quite good signal,5
76803,76803,Very simple and sophisticated at the same time.,5
76804,76804,Archer-A6-EU-Model,5
76805,76805,Awesome product.,5
76806,76806,Gamer's County reviews,5
76807,76807,Read this before you compare and buy.,5
76810,76810,"A bit expensive, but definitely worth the upgrade.",5
76811,76811,Good Router with excellent signal coverage,5
76812,76812,TP-Link Archer A7 v5.1 good for fiber broadbands,5
76813,76813,Archer A6 ac1200,5
76814,76814,It's v3 with dual core processor,5
76815,76815,Good deal and nice product,5
76816,76816,A superb router in mid-price segment,5
76817,76817,All good but range is an issue,5
76818,76818,Excellent router with non complicated setup due to the Tether app.,5
